id,yield
16979,8071.820183855331
16980,8085.129093726886
16981,8039.576812660945
16982,8086.863130826887
16983,8081.982190992417
16984,8083.55205299692
16985,8070.243143125365
16986,8085.129093726886
16987,8071.820183855331
16988,8090.194968178673
16989,8085.129093726886
16990,8090.194968178673
16991,8065.1772686735785
16992,8090.194968178673
16993,8076.886058307118
16994,8090.194968178673
16995,8090.194968178673
16996,8090.194968178673
16997,8071.820183855331
16998,8091.859847406878
16999,8086.863130826887
17000,8071.820183855331
17001,8090.194968178673
17002,8078.486178545133
17003,8078.486178545133
17004,8078.550937535323
17005,8073.554220955332
17006,8090.194968178673
17007,8090.194968178673
17008,8085.129093726886
17009,8085.216932225125
17010,8076.886058307118
17011,8090.194968178673
17012,8090.194968178673
17013,8065.1772686735785
17014,8081.982190992417
17015,8076.886058307118
17016,8090.194968178673
17017,8070.243143125365
17018,8073.554220955332
17019,8083.55205299692
17020,8090.194968178673
17021,8078.486178545133
17022,8083.55205299692
17023,8090.194968178673
17024,8091.859847406878
17025,8076.886058307118
17026,8054.908378135
17027,8090.194968178673
17028,8085.129093726886
17029,8071.820183855331
17030,8090.194968178673
17031,8080.220215645135
17032,8086.863130826887
17033,8075.2102697288965
17034,8090.194968178673
17035,8078.486178545133
17036,8076.886058307118
17037,8086.863130826887
17038,8091.859847406878
17039,8073.554220955332
17040,8078.486178545133
17041,8085.129093726886
17042,8090.194968178673
17043,8091.859847406878
17044,8090.194968178673
17045,8086.863130826887
17046,8071.820183855331
17047,8086.863130826887
17048,8083.55205299692
17049,8083.55205299692
17050,8086.863130826887
17051,8071.820183855331
17052,8070.243143125365
17053,8076.886058307118
17054,8071.820183855331
17055,8070.243143125365
17056,8071.820183855331
17057,8090.194968178673
17058,8076.886058307118
17059,8090.194968178673
17060,8076.886058307118
17061,8090.194968178673
17062,8083.55205299692
17063,8083.55205299692
17064,8090.194968178673
17065,8086.863130826887
17066,8076.886058307118
17067,8085.216932225125
17068,8083.55205299692
17069,8070.243143125365
17070,8080.220215645135
17071,8085.129093726886
17072,8089.947590667454
17073,8090.194968178673
17074,8090.194968178673
17075,8080.220215645135
17076,8078.486178545133
17077,8076.886058307118
17078,8075.339275810664
17079,8065.1772686735785
17080,8080.220215645135
17081,8090.194968178673
17082,8085.129093726886
17083,8065.1772686735785
17084,8090.194968178673
17085,8076.886058307118
17086,8090.194968178673
17087,8071.820183855331
17088,8081.982190992417
17089,8085.129093726886
17090,8076.886058307118
17091,8076.886058307118
17092,8085.216932225125
17093,8083.55205299692
17094,8081.982190992417
17095,8078.486178545133
17096,8071.820183855331
17097,8090.194968178673
17098,8086.863130826887
17099,8091.859847406878
17100,8070.243143125365
17101,8086.863130826887
17102,8090.194968178673
17103,8083.55205299692
17104,8090.194968178673
17105,8076.886058307118
17106,8076.886058307118
17107,8071.820183855331
17108,8085.129093726886
17109,8071.820183855331
17110,8091.859847406878
17111,8075.339275810664
17112,8083.55205299692
17113,8083.55205299692
17114,8071.90802235357
17115,8073.554220955332
17116,8090.194968178673
17117,8073.554220955332
17118,8075.339275810664
17119,8073.554220955332
17120,8090.194968178673
17121,8070.243143125365
17122,8090.194968178673
17123,8083.55205299692
17124,8076.886058307118
17125,8091.859847406878
17126,8078.486178545133
17127,8071.820183855331
17128,8071.90802235357
17129,8091.859847406878
17130,8070.243143125365
17131,8080.220215645135
17132,8071.90802235357
17133,8078.486178545133
17134,8080.220215645135
17135,8086.863130826887
17136,8083.55205299692
17137,8091.859847406878
17138,8090.194968178673
17139,8085.129093726886
17140,8090.194968178673
17141,8083.55205299692
17142,8085.129093726886
17143,8085.216932225125
17144,8075.339275810664
17145,8078.550937535323
17146,8071.820183855331
17147,8086.863130826887
17148,8071.820183855331
17149,8090.194968178673
17150,8070.243143125365
17151,8071.820183855331
17152,8081.982190992417
17153,8083.55205299692
17154,8070.243143125365
17155,8083.55205299692
17156,8080.220215645135
17157,8090.194968178673
17158,8075.339275810664
17159,8071.820183855331
17160,8083.55205299692
17161,8089.947590667454
17162,8086.863130826887
17163,8085.129093726886
17164,8076.886058307118
17165,8076.886058307118
17166,8078.550937535323
17167,8065.1772686735785
17168,8091.859847406878
17169,8091.859847406878
17170,8085.129093726886
17171,8090.194968178673
17172,8090.194968178673
17173,8071.820183855331
17174,8091.859847406878
17175,8086.863130826887
17176,8076.886058307118
17177,8070.243143125365
17178,8071.90802235357
17179,8085.216932225125
17180,8091.859847406878
17181,8091.859847406878
17182,8064.575173419456
17183,8071.820183855331
17184,8076.886058307118
17185,8076.886058307118
17186,8071.90802235357
17187,8076.886058307118
17188,8083.55205299692
17189,8080.220215645135
17190,8091.859847406878
17191,8070.243143125365
17192,8086.863130826887
17193,8090.194968178673
17194,8076.886058307118
17195,8086.863130826887
17196,8090.194968178673
17197,8071.820183855331
17198,8054.908378135
17199,8083.55205299692
17200,8085.216932225125
17201,8091.859847406878
17202,8071.820183855331
17203,8090.194968178673
17204,8090.194968178673
17205,8075.339275810664
17206,8083.55205299692
17207,8070.243143125365
17208,8090.194968178673
17209,8090.194968178673
17210,8090.194968178673
17211,8076.886058307118
17212,8091.859847406878
17213,8091.859847406878
17214,8090.194968178673
17215,8090.194968178673
17216,8091.859847406878
17217,8090.194968178673
17218,8070.243143125365
17219,8071.820183855331
17220,8070.243143125365
17221,8085.129093726886
17222,8078.486178545133
17223,8090.194968178673
17224,8090.194968178673
17225,8075.339275810664
17226,8091.859847406878
17227,8091.859847406878
17228,8083.55205299692
17229,8065.1772686735785
17230,8085.216932225125
17231,8090.194968178673
17232,8090.194968178673
17233,8080.220215645135
17234,8071.820183855331
17235,8091.859847406878
17236,8085.216932225125
17237,8070.243143125365
17238,8090.194968178673
17239,8081.982190992417
17240,8076.886058307118
17241,8081.982190992417
17242,8065.1772686735785
17243,8083.55205299692
17244,8091.859847406878
17245,8090.194968178673
17246,8075.339275810664
17247,8080.220215645135
17248,8091.859847406878
17249,8083.55205299692
17250,8080.220215645135
17251,8081.982190992417
17252,8065.1772686735785
17253,8054.908378135
17254,8086.863130826887
17255,8071.90802235357
17256,8090.194968178673
17257,8090.194968178673
17258,8090.194968178673
17259,8091.859847406878
17260,8075.339275810664
17261,8083.55205299692
17262,8065.1772686735785
17263,8091.859847406878
17264,8080.220215645135
17265,8090.194968178673
17266,8086.863130826887
17267,8078.550937535323
17268,8071.820183855331
17269,8091.859847406878
17270,8071.820183855331
17271,8086.863130826887
17272,8091.859847406878
17273,8091.859847406878
17274,8070.243143125365
17275,8086.863130826887
17276,8086.863130826887
17277,8090.194968178673
17278,8090.194968178673
17279,8071.820183855331
17280,8078.550937535323
17281,8070.243143125365
17282,8090.194968178673
17283,8090.194968178673
17284,8071.820183855331
17285,8083.55205299692
17286,8081.982190992417
17287,8083.55205299692
17288,8090.194968178673
17289,8073.554220955332
17290,8083.55205299692
17291,8081.982190992417
17292,8086.863130826887
17293,8071.820183855331
17294,8081.982190992417
17295,8091.859847406878
17296,8071.90802235357
17297,8085.129093726886
17298,8071.90802235357
17299,8091.859847406878
17300,8091.859847406878
17301,8076.886058307118
17302,8071.90802235357
17303,8091.859847406878
17304,8091.859847406878
17305,8073.554220955332
17306,8076.886058307118
17307,8090.194968178673
17308,8081.982190992417
17309,8091.859847406878
17310,8085.216932225125
17311,8091.859847406878
17312,8090.194968178673
17313,8085.129093726886
17314,8091.859847406878
17315,8076.886058307118
17316,8090.194968178673
17317,8085.216932225125
17318,8091.859847406878
17319,8078.486178545133
17320,8076.886058307118
17321,8083.55205299692
17322,8090.194968178673
17323,8085.129093726886
17324,8078.486178545133
17325,8090.194968178673
17326,8085.216932225125
17327,8083.55205299692
17328,8091.859847406878
17329,8090.194968178673
17330,8091.859847406878
17331,8090.194968178673
17332,8086.863130826887
17333,8085.129093726886
17334,8081.982190992417
17335,8090.194968178673
17336,8085.216932225125
17337,8091.859847406878
17338,8090.194968178673
17339,8071.820183855331
17340,8091.859847406878
17341,8090.194968178673
17342,8085.216932225125
17343,8091.859847406878
17344,8085.129093726886
17345,8083.55205299692
17346,8091.859847406878
17347,8070.243143125365
17348,8091.859847406878
17349,8081.982190992417
17350,8090.194968178673
17351,8086.863130826887
17352,8085.129093726886
17353,8090.194968178673
17354,8085.129093726886
17355,8081.982190992417
17356,8070.243143125365
17357,8076.638680795899
17358,8075.339275810664
17359,8090.194968178673
17360,8090.194968178673
17361,8085.129093726886
17362,8090.194968178673
17363,8076.886058307118
17364,8081.982190992417
17365,8090.194968178673
17366,8083.304675485701
17367,8090.194968178673
17368,8070.243143125365
17369,8083.55205299692
17370,8090.194968178673
17371,8090.194968178673
17372,8085.129093726886
17373,8083.55205299692
17374,8071.820183855331
17375,8070.243143125365
17376,8065.1772686735785
17377,8085.216932225125
17378,8085.129093726886
17379,8090.194968178673
17380,8083.55205299692
17381,8091.859847406878
17382,8076.886058307118
17383,8091.859847406878
17384,8070.243143125365
17385,8083.55205299692
17386,8090.194968178673
17387,8078.550937535323
17388,8090.194968178673
17389,8090.194968178673
17390,8065.1772686735785
17391,8085.129093726886
17392,8083.55205299692
17393,8090.194968178673
17394,8078.486178545133
17395,8083.55205299692
17396,8076.886058307118
17397,8090.194968178673
17398,8085.129093726886
17399,8091.859847406878
17400,8090.194968178673
17401,8085.129093726886
17402,8076.886058307118
17403,8083.55205299692
17404,8090.194968178673
17405,8090.194968178673
17406,8086.863130826887
17407,8076.886058307118
17408,8085.216932225125
17409,8091.859847406878
17410,8085.216932225125
17411,8090.194968178673
17412,8065.1772686735785
17413,8080.220215645135
17414,8080.220215645135
17415,8078.550937535323
17416,8081.982190992417
17417,8081.982190992417
17418,8083.55205299692
17419,8090.194968178673
17420,8065.1772686735785
17421,8071.820183855331
17422,8083.55205299692
17423,8090.194968178673
17424,8076.886058307118
17425,8090.194968178673
17426,8085.129093726886
17427,8091.859847406878
17428,8090.194968178673
17429,8078.486178545133
17430,8090.194968178673
17431,8091.859847406878
17432,8086.863130826887
17433,8076.886058307118
17434,8071.90802235357
17435,8071.820183855331
17436,8076.886058307118
17437,8091.859847406878
17438,8070.243143125365
17439,8090.194968178673
17440,8080.220215645135
17441,8076.886058307118
17442,8083.55205299692
17443,8078.550937535323
17444,8086.863130826887
17445,8085.129093726886
17446,8083.55205299692
17447,8070.243143125365
17448,8076.886058307118
17449,8073.554220955332
17450,8078.486178545133
17451,8091.859847406878
17452,8086.863130826887
17453,8083.55205299692
17454,8076.886058307118
17455,8086.863130826887
17456,8090.194968178673
17457,8070.243143125365
17458,8065.1772686735785
17459,8085.216932225125
17460,8081.982190992417
17461,8090.194968178673
17462,8083.55205299692
17463,8091.859847406878
17464,8076.886058307118
17465,8071.820183855331
17466,8078.550937535323
17467,8090.194968178673
17468,8076.886058307118
17469,8080.220215645135
17470,8091.859847406878
17471,8078.486178545133
17472,8075.339275810664
17473,8090.194968178673
17474,8081.982190992417
17475,8090.194968178673
17476,8090.194968178673
17477,8086.863130826887
17478,8090.194968178673
17479,8091.859847406878
17480,8078.486178545133
17481,8081.982190992417
17482,8085.216932225125
17483,8090.194968178673
17484,8085.216932225125
17485,8083.55205299692
17486,8065.944941257684
17487,8091.859847406878
17488,8080.220215645135
17489,8090.194968178673
17490,8090.194968178673
17491,8091.859847406878
17492,8083.55205299692
17493,8071.820183855331
17494,8083.55205299692
17495,8073.554220955332
17496,8083.55205299692
17497,8091.859847406878
17498,8071.820183855331
17499,8073.554220955332
17500,8071.820183855331
17501,8081.982190992417
17502,8090.194968178673
17503,8081.982190992417
17504,8071.820183855331
17505,8081.982190992417
17506,8091.859847406878
17507,8090.194968178673
17508,8078.486178545133
17509,8080.220215645135
17510,8076.886058307118
17511,8071.820183855331
17512,8054.908378135
17513,8090.194968178673
17514,8078.550937535323
17515,8073.554220955332
17516,8085.129093726886
17517,8076.886058307118
17518,8085.129093726886
17519,8085.216932225125
17520,8081.982190992417
17521,8091.859847406878
17522,8090.194968178673
17523,8090.194968178673
17524,8076.886058307118
17525,8070.243143125365
17526,8085.216932225125
17527,8090.194968178673
17528,8085.129093726886
17529,8086.863130826887
17530,8086.863130826887
17531,8083.55205299692
17532,8085.129093726886
17533,8066.911305773579
17534,8081.982190992417
17535,8083.55205299692
17536,8076.886058307118
17537,8086.863130826887
17538,8090.194968178673
17539,8078.486178545133
17540,8080.220215645135
17541,8076.886058307118
17542,8090.194968178673
17543,8090.194968178673
17544,8071.820183855331
17545,8090.194968178673
17546,8076.886058307118
17547,8078.486178545133
17548,8086.863130826887
17549,8070.243143125365
17550,8090.194968178673
17551,8076.886058307118
17552,8090.194968178673
17553,8078.550937535323
17554,8085.216932225125
17555,8086.863130826887
17556,8085.129093726886
17557,8090.194968178673
17558,8091.859847406878
17559,8085.129093726886
17560,8071.820183855331
17561,8083.55205299692
17562,8085.129093726886
17563,8090.194968178673
17564,8090.194968178673
17565,8090.194968178673
17566,8085.129093726886
17567,8085.129093726886
17568,8085.129093726886
17569,8090.194968178673
17570,8090.194968178673
17571,8065.1772686735785
17572,8078.486178545133
17573,8090.194968178673
17574,8091.859847406878
17575,8090.194968178673
17576,8085.129093726886
17577,8065.1772686735785
17578,8090.194968178673
17579,8090.194968178673
17580,8085.216932225125
17581,8091.859847406878
17582,8083.55205299692
17583,8090.194968178673
17584,8070.243143125365
17585,8091.859847406878
17586,8090.194968178673
17587,8090.194968178673
17588,8085.129093726886
17589,8091.859847406878
17590,8076.886058307118
17591,8078.550937535323
17592,8091.859847406878
17593,8078.550937535323
17594,8078.486178545133
17595,8071.820183855331
17596,8090.194968178673
17597,8076.886058307118
17598,8071.820183855331
17599,8090.194968178673
17600,8070.243143125365
17601,8071.820183855331
17602,8083.55205299692
17603,8083.55205299692
17604,8086.863130826887
17605,8065.1772686735785
17606,8080.220215645135
17607,8081.982190992417
17608,8090.194968178673
17609,8086.863130826887
17610,8071.820183855331
17611,8078.486178545133
17612,8076.886058307118
17613,8085.216932225125
17614,8081.982190992417
17615,8083.55205299692
17616,8083.55205299692
17617,8091.859847406878
17618,8090.194968178673
17619,8090.194968178673
17620,8065.1772686735785
17621,8090.194968178673
17622,8076.886058307118
17623,8085.216932225125
17624,8090.194968178673
17625,8091.859847406878
17626,8083.55205299692
17627,8091.859847406878
17628,8065.1772686735785
17629,8076.886058307118
17630,8091.859847406878
17631,8078.550937535323
17632,8081.982190992417
17633,8083.55205299692
17634,8090.194968178673
17635,8076.886058307118
17636,8091.859847406878
17637,8085.129093726886
17638,8078.550937535323
17639,8090.194968178673
17640,8075.339275810664
17641,8078.486178545133
17642,8083.55205299692
17643,8091.859847406878
17644,8086.863130826887
17645,8086.863130826887
17646,8085.216932225125
17647,8085.129093726886
17648,8076.886058307118
17649,8081.982190992417
17650,8085.129093726886
17651,8085.129093726886
17652,8091.859847406878
17653,8083.55205299692
17654,8071.820183855331
17655,8073.554220955332
17656,8086.863130826887
17657,8091.859847406878
17658,8065.1772686735785
17659,8085.216932225125
17660,8083.55205299692
17661,8071.820183855331
17662,8070.243143125365
17663,8090.194968178673
17664,8090.194968178673
17665,8066.911305773579
17666,8090.194968178673
17667,8059.302026075933
17668,8091.859847406878
17669,8091.859847406878
17670,8071.820183855331
17671,8090.194968178673
17672,8090.194968178673
17673,8091.859847406878
17674,8090.194968178673
17675,8085.129093726886
17676,8091.859847406878
17677,8083.55205299692
17678,8090.194968178673
17679,8090.194968178673
17680,8083.55205299692
17681,8091.859847406878
17682,8083.55205299692
17683,8083.55205299692
17684,8080.220215645135
17685,8066.911305773579
17686,8070.243143125365
17687,8076.886058307118
17688,8070.243143125365
17689,8090.194968178673
17690,8071.820183855331
17691,8071.820183855331
17692,8066.911305773579
17693,8073.554220955332
17694,8090.194968178673
17695,8086.863130826887
17696,8091.859847406878
17697,8090.194968178673
17698,8083.55205299692
17699,8091.859847406878
17700,8090.194968178673
17701,8065.1772686735785
17702,8090.194968178673
17703,8090.194968178673
17704,8090.194968178673
17705,8076.886058307118
17706,8085.216932225125
17707,8078.550937535323
17708,8081.982190992417
17709,8081.982190992417
17710,8076.886058307118
17711,8090.194968178673
17712,8083.55205299692
17713,8090.194968178673
17714,8078.550937535323
17715,8085.129093726886
17716,8085.129093726886
17717,8091.859847406878
17718,8085.216932225125
17719,8091.859847406878
17720,8065.1772686735785
17721,8073.554220955332
17722,8086.863130826887
17723,8083.55205299692
17724,8071.820183855331
17725,8090.194968178673
17726,8076.886058307118
17727,8085.129093726886
17728,8076.886058307118
17729,8085.129093726886
17730,8078.550937535323
17731,8076.886058307118
17732,8078.550937535323
17733,8070.243143125365
17734,8066.911305773579
17735,8081.982190992417
17736,8078.486178545133
17737,8090.194968178673
17738,8090.194968178673
17739,8083.55205299692
17740,8091.859847406878
17741,8090.194968178673
17742,8090.194968178673
17743,8085.129093726886
17744,8083.55205299692
17745,8090.194968178673
17746,8078.550937535323
17747,8090.194968178673
17748,8083.55205299692
17749,8071.90802235357
17750,8090.194968178673
17751,8086.863130826887
17752,8090.194968178673
17753,8070.243143125365
17754,8090.194968178673
17755,8083.55205299692
17756,8090.194968178673
17757,8090.194968178673
17758,8083.55205299692
17759,8066.911305773579
17760,8091.859847406878
17761,8065.1772686735785
17762,8071.820183855331
17763,8083.55205299692
17764,8086.863130826887
17765,8081.982190992417
17766,8065.1772686735785
17767,8085.129093726886
17768,8076.638680795899
17769,8090.194968178673
17770,8078.486178545133
17771,8085.129093726886
17772,8066.911305773579
17773,8071.820183855331
17774,8081.982190992417
17775,8076.886058307118
17776,8086.863130826887
17777,8070.243143125365
17778,8091.859847406878
17779,8090.194968178673
17780,8091.859847406878
17781,8085.129093726886
17782,8083.55205299692
17783,8078.550937535323
17784,8078.550937535323
17785,8091.859847406878
17786,8090.194968178673
17787,8073.554220955332
17788,8081.982190992417
17789,8076.886058307118
17790,8076.886058307118
17791,8086.863130826887
17792,8081.982190992417
17793,8081.982190992417
17794,8083.55205299692
17795,8090.194968178673
17796,8083.55205299692
17797,8085.216932225125
17798,8065.1772686735785
17799,8075.339275810664
17800,8078.550937535323
17801,8081.982190992417
17802,8090.194968178673
17803,8090.194968178673
17804,8085.216932225125
17805,8090.194968178673
17806,8091.859847406878
17807,8083.55205299692
17808,8076.886058307118
17809,8076.886058307118
17810,8086.863130826887
17811,8085.129093726886
17812,8086.863130826887
17813,8071.820183855331
17814,8090.194968178673
17815,8078.486178545133
17816,8083.55205299692
17817,8076.886058307118
17818,8081.982190992417
17819,8048.265462953247
17820,8080.220215645135
17821,8090.194968178673
17822,8070.243143125365
17823,8091.859847406878
17824,8090.194968178673
17825,8076.886058307118
17826,8090.194968178673
17827,8076.886058307118
17828,8090.194968178673
17829,8083.55205299692
17830,8054.908378135
17831,8076.886058307118
17832,8085.129093726886
17833,8085.129093726886
17834,8080.220215645135
17835,8076.886058307118
17836,8083.55205299692
17837,8075.339275810664
17838,8083.55205299692
17839,8083.55205299692
17840,8090.194968178673
17841,8083.55205299692
17842,8081.982190992417
17843,8071.820183855331
17844,8071.820183855331
17845,8091.859847406878
17846,8086.863130826887
17847,8085.129093726886
17848,8091.859847406878
17849,8054.908378135
17850,8090.194968178673
17851,8085.129093726886
17852,8090.194968178673
17853,8065.1772686735785
17854,8078.550937535323
17855,8090.194968178673
17856,8070.243143125365
17857,8090.194968178673
17858,8090.194968178673
17859,8090.194968178673
17860,8065.1772686735785
17861,8076.886058307118
17862,8075.339275810664
17863,8073.554220955332
17864,8090.194968178673
17865,8070.243143125365
17866,8083.55205299692
17867,8085.129093726886
17868,8090.194968178673
17869,8070.243143125365
17870,8086.863130826887
17871,8091.859847406878
17872,8080.220215645135
17873,8090.194968178673
17874,8054.908378135
17875,8090.194968178673
17876,8071.820183855331
17877,8091.859847406878
17878,8070.243143125365
17879,8070.243143125365
17880,8078.550937535323
17881,8073.554220955332
17882,8090.194968178673
17883,8071.90802235357
17884,8090.194968178673
17885,8070.243143125365
17886,8090.194968178673
17887,8091.859847406878
17888,8080.220215645135
17889,8081.982190992417
17890,8090.194968178673
17891,8091.859847406878
17892,8091.859847406878
17893,8083.55205299692
17894,8076.886058307118
17895,8083.55205299692
17896,8091.859847406878
17897,8086.863130826887
17898,8081.982190992417
17899,8091.859847406878
17900,8090.194968178673
17901,8090.194968178673
17902,8078.486178545133
17903,8086.863130826887
17904,8083.55205299692
17905,8085.216932225125
17906,8091.859847406878
17907,8085.129093726886
17908,8076.886058307118
17909,8090.194968178673
17910,8090.194968178673
17911,8083.55205299692
17912,8078.550937535323
17913,8078.550937535323
17914,8083.55205299692
17915,8073.554220955332
17916,8091.859847406878
17917,8091.859847406878
17918,8070.243143125365
17919,8075.339275810664
17920,8054.908378135
17921,8090.194968178673
17922,8070.243143125365
17923,8091.859847406878
17924,8090.194968178673
17925,8070.243143125365
17926,8070.243143125365
17927,8091.859847406878
17928,8090.194968178673
17929,8070.243143125365
17930,8086.863130826887
17931,8083.55205299692
17932,8081.982190992417
17933,8085.129093726886
17934,8073.554220955332
17935,8090.194968178673
17936,8085.129093726886
17937,8091.859847406878
17938,8091.859847406878
17939,8078.486178545133
17940,8070.243143125365
17941,8091.859847406878
17942,8070.243143125365
17943,8091.859847406878
17944,8076.886058307118
17945,8090.194968178673
17946,8073.554220955332
17947,8071.820183855331
17948,8081.982190992417
17949,8083.55205299692
17950,8086.863130826887
17951,8085.129093726886
17952,8083.55205299692
17953,8071.820183855331
17954,8071.820183855331
17955,8090.194968178673
17956,8091.859847406878
17957,8085.129093726886
17958,8090.194968178673
17959,8085.129093726886
17960,8085.216932225125
17961,8086.863130826887
17962,8071.820183855331
17963,8085.129093726886
17964,8091.859847406878
17965,8083.55205299692
17966,8090.194968178673
17967,8090.194968178673
17968,8091.859847406878
17969,8085.129093726886
17970,8090.194968178673
17971,8076.886058307118
17972,8090.194968178673
17973,8090.194968178673
17974,8071.820183855331
17975,8070.243143125365
17976,8090.194968178673
17977,8090.194968178673
17978,8085.129093726886
17979,8066.911305773579
17980,8085.216932225125
17981,8090.194968178673
17982,8085.129093726886
17983,8076.886058307118
17984,8085.129093726886
17985,8071.820183855331
17986,8070.243143125365
17987,8091.859847406878
17988,8090.194968178673
17989,8071.820183855331
17990,8083.55205299692
17991,8090.194968178673
17992,8086.863130826887
17993,8090.194968178673
17994,8078.550937535323
17995,8083.55205299692
17996,8090.194968178673
17997,8080.220215645135
17998,8085.129093726886
17999,8070.243143125365
18000,8090.194968178673
18001,8081.982190992417
18002,8080.220215645135
18003,8090.194968178673
18004,8090.194968178673
18005,8086.863130826887
18006,8090.194968178673
18007,8071.820183855331
18008,8090.194968178673
18009,8091.859847406878
18010,8090.194968178673
18011,8085.216932225125
18012,8081.982190992417
18013,8090.194968178673
18014,8076.886058307118
18015,8086.863130826887
18016,8091.859847406878
18017,8071.820183855331
18018,8071.820183855331
18019,8076.886058307118
18020,8076.638680795899
18021,8070.243143125365
18022,8071.820183855331
18023,8090.194968178673
18024,8090.194968178673
18025,8071.820183855331
18026,8085.216932225125
18027,8071.90802235357
18028,8086.863130826887
18029,8090.194968178673
18030,8085.129093726886
18031,8090.194968178673
18032,8090.194968178673
18033,8076.886058307118
18034,8070.243143125365
18035,8076.886058307118
18036,8091.859847406878
18037,8076.886058307118
18038,8086.863130826887
18039,8090.194968178673
18040,8071.820183855331
18041,8091.859847406878
18042,8071.820183855331
18043,8090.194968178673
18044,8086.863130826887
18045,8070.243143125365
18046,8086.863130826887
18047,8091.859847406878
18048,8090.194968178673
18049,8071.90802235357
18050,8085.129093726886
18051,8076.886058307118
18052,8065.1772686735785
18053,8078.486178545133
18054,8085.129093726886
18055,8078.486178545133
18056,8073.554220955332
18057,8090.194968178673
18058,8090.194968178673
18059,8086.863130826887
18060,8085.129093726886
18061,8083.55205299692
18062,8076.886058307118
18063,8076.886058307118
18064,8090.194968178673
18065,8083.55205299692
18066,8086.863130826887
18067,8085.129093726886
18068,8071.820183855331
18069,8071.820183855331
18070,8081.982190992417
18071,8071.820183855331
18072,8085.129093726886
18073,8083.55205299692
18074,8078.550937535323
18075,8071.820183855331
18076,8089.947590667454
18077,8066.911305773579
18078,8085.216932225125
18079,8065.1772686735785
18080,8080.220215645135
18081,8090.194968178673
18082,8081.982190992417
18083,8083.55205299692
18084,8091.859847406878
18085,8054.908378135
18086,8076.886058307118
18087,8090.194968178673
18088,8078.550937535323
18089,8081.982190992417
18090,8076.886058307118
18091,8071.820183855331
18092,8078.486178545133
18093,8071.820183855331
18094,8090.194968178673
18095,8076.886058307118
18096,8090.194968178673
18097,8078.550937535323
18098,8078.486178545133
18099,8090.194968178673
18100,8081.982190992417
18101,8076.886058307118
18102,8090.194968178673
18103,8091.859847406878
18104,8081.982190992417
18105,8085.129093726886
18106,8078.486178545133
18107,8076.886058307118
18108,8075.339275810664
18109,8083.55205299692
18110,8076.886058307118
18111,8090.194968178673
18112,8091.859847406878
18113,8071.820183855331
18114,8090.194968178673
18115,8090.194968178673
18116,8080.220215645135
18117,8066.911305773579
18118,8091.859847406878
18119,8085.129093726886
18120,8083.55205299692
18121,8065.1772686735785
18122,8080.220215645135
18123,8090.194968178673
18124,8086.863130826887
18125,8075.339275810664
18126,8083.55205299692
18127,8091.859847406878
18128,8065.1772686735785
18129,8083.55205299692
18130,8091.859847406878
18131,8085.216932225125
18132,8070.243143125365
18133,8090.194968178673
18134,8083.55205299692
18135,8071.820183855331
18136,8090.194968178673
18137,8091.859847406878
18138,8075.339275810664
18139,8075.339275810664
18140,8091.859847406878
18141,8085.216932225125
18142,8076.886058307118
18143,8071.820183855331
18144,8090.194968178673
18145,8083.55205299692
18146,8090.194968178673
18147,8090.194968178673
18148,8090.194968178673
18149,8078.550937535323
18150,8083.55205299692
18151,8085.129093726886
18152,8071.820183855331
18153,8090.194968178673
18154,8071.90802235357
18155,8083.55205299692
18156,8073.554220955332
18157,8080.220215645135
18158,8070.243143125365
18159,8080.220215645135
18160,8090.194968178673
18161,8086.863130826887
18162,8091.859847406878
18163,8083.55205299692
18164,8066.911305773579
18165,8090.194968178673
18166,8085.129093726886
18167,8071.820183855331
18168,8085.129093726886
18169,8080.220215645135
18170,8083.55205299692
18171,8076.886058307118
18172,8091.859847406878
18173,8085.216932225125
18174,8070.243143125365
18175,8066.911305773579
18176,8083.304675485701
18177,8090.194968178673
18178,8075.339275810664
18179,8083.55205299692
18180,8076.886058307118
18181,8066.911305773579
18182,8090.194968178673
18183,8075.339275810664
18184,8078.486178545133
18185,8071.820183855331
18186,8086.863130826887
18187,8065.1772686735785
18188,8090.194968178673
18189,8091.859847406878
18190,8085.129093726886
18191,8065.1772686735785
18192,8086.863130826887
18193,8090.194968178673
18194,8076.886058307118
18195,8076.886058307118
18196,8083.55205299692
18197,8090.194968178673
18198,8078.550937535323
18199,8090.194968178673
18200,8090.194968178673
18201,8085.216932225125
18202,8085.129093726886
18203,8085.129093726886
18204,8083.55205299692
18205,8083.55205299692
18206,8090.194968178673
18207,8065.1772686735785
18208,8091.859847406878
18209,8071.820183855331
18210,8076.886058307118
18211,8090.194968178673
18212,8065.1772686735785
18213,8083.55205299692
18214,8083.55205299692
18215,8090.194968178673
18216,8083.55205299692
18217,8080.220215645135
18218,8083.55205299692
18219,8083.55205299692
18220,8091.859847406878
18221,8078.486178545133
18222,8090.194968178673
18223,8085.216932225125
18224,8081.982190992417
18225,8090.194968178673
18226,8090.194968178673
18227,8091.859847406878
18228,8090.194968178673
18229,8091.859847406878
18230,8090.194968178673
18231,8091.859847406878
18232,8081.982190992417
18233,8091.859847406878
18234,8091.859847406878
18235,8080.220215645135
18236,8083.55205299692
18237,8090.194968178673
18238,8085.216932225125
18239,8091.859847406878
18240,8091.859847406878
18241,8090.194968178673
18242,8090.194968178673
18243,8083.55205299692
18244,8078.550937535323
18245,8078.550937535323
18246,8085.129093726886
18247,8078.486178545133
